X,Y,ID,HOSPITAL_NAME,HOSPITAL_TYPE,ADDRESS,CITY,STATE,ZIP_CODE,COUNTY_NAME,STATE_NAME,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE
-90.4148354,31.8702709,6359,Copiah County Medical Center,Critical Access Hospital,27190 Highway 28,Hazlehurst,MS,39083,Copiah,Mississippi,25,25,4,4,0.60405481,0,1
-122.640747,45.71452,6360,Rainier Springs Hospital,Psychiatric Hospital,2805 Ne 129th St,Vancouver,WA,98686,Clark,Washington,72,72,3,3,,0,2
-92.279419,39.043175,6361,CenterPointe Hospital of Columbia,Short Term Acute Care Hospital,1201 International Drive,Columbia,MO,65202,Boone,Missouri,72,150,26,26,,-78,0
-95.8038303,36.0773174,6362,St John Rehabilitation Hospital,Rehabilitation Hospital,1200 W Albany St,Broken Arrow,OK,74012,Tulsa,Oklahoma,40,40,4,4,0.95589042,0,2
-97.863259,30.265422,6363,Baylor Scott & White Clinic - Austin Oak Hill,Short Term Acute Care Hospital,5251 US-290,Austin,TX,78735,Travis,Texas,,,32,32,,0,0
-75.1525491,39.7164107,6364,Inspira Medical Center Mullica Hill,Short Term Acute Care Hospital,700 Mullica Hill Rd,Mullica Hill,NJ,8062,Gloucester,New Jersey,,,32,32,,0,0
-97.1880244,32.843134,6365,Saint Camillus Medical Center,Short Term Acute Care Hospital,1612 Hurst Town Center Dr,Hurst,TX,76054,Tarrant,Texas,23,23,4,4,0.034187015,0,1
-89.115332,30.366709,6366,Encompass Health Rehabilitation Hospital - Partner of Memorial Hospital at Gulfport (FKA HealthSouth Rehabilitation Hospital of Gulfport),Rehabilitation Hospital,4500 13th St,Gulfport,MS,39501,Harrison,Mississippi,33,33,0,0,0.93308425,0,0
-75.3911438,38.8868357,6367,Bayhealth Hospital - Sussex Campus,Short Term Acute Care Hospital,100 Wellness Way,Milford,DE,19963,Sussex,Delaware,128,128,9,9,0.43991834,0,3
-86.2732981,39.7776059,6368,Assurance Health Indianapolis,Psychiatric Hospital,900 N High School Rd,Indianapolis,IN,46214,Marion,Indiana,23,23,0,0,0.87552112,0,0
-95.864961,36.0307397,6369,PAM Rehabilitation Hospital of Tulsa,Rehabilitation Hospital,10020 E 91st St,Tulsa,OK,74133,Tulsa,Oklahoma,42,41,0,0,0.92295355,1,0
-95.5396369,30.2285976,6370,Woodland Springs Hospital,Psychiatric Hospital,15860 Old Conroe Rd,Conroe,TX,77384,Montgomery,Texas,96,96,1,1,0.44324714,0,2
-84.3675913,39.2819369,6371,Assurance Health Cincinnati,Psychiatric Hospital,11690 Grooms Rd,Cincinnati,OH,45242,Hamilton,Ohio,42,42,0,0,0.61311156,0,0
-79.940844,32.782426,6372,MUSC Shawn Jenkins Childrens Hospital,Childrens Hospital,10 Mcclennan Banks Dr,Charleston,SC,29401,Charleston,South Carolina,,,72,72,,0,0
-82.3412409,29.6394103,6373,UF Health Neuromedicine Hospital,Short Term Acute Care Hospital,1505 Sw Archer Rd,Gainesville,FL,32608,Alachua,Florida,48,48,8,8,,0,0
-82.3412409,29.6394103,6374,UF Health Heart & Vascular Hospital,Short Term Acute Care Hospital,1505 Sw Archer Rd,Gainesville,FL,32608,Alachua,Florida,16,16,3,3,,0,0
-81.6334762,30.4840777,6375,UF Health North,Short Term Acute Care Hospital,15255 Max Leggett Pkwy,Jacksonville,FL,32218,Duval,Florida,92,92,16,16,,0,0
-86.7814339,33.3343258,6376,Encompass Health Rehabilitation Hospital of Shelby County (FKA HealthSouth Pelham),Rehabilitation Hospital,900 Oak Mountain Commons Ln,Pelham,AL,35124,Shelby,Alabama,34,34,0,0,0.61333042,0,0
-95.5117145,30.0710797,6377,UMMC - Spring (FKA Spring Excellence Surgical Hospital),Short Term Acute Care Hospital,20635 Kuykendahl Rd,Spring,TX,77379,Harris,Texas,12,12,2,2,,0,0
-81.7752928,41.4041879,6378,MetroHealth Parma Medical Center,Short Term Acute Care Hospital,12301 Snow Rd,Parma,OH,44130,Cuyahoga,Ohio,16,,2,2,,16,0
-81.5503495,41.5137452,6379,MetroHealth Cleveland Heights Medical Center,Short Term Acute Care Hospital,10 Severance Cir,Cleveland Heights,OH,44118,Cuyahoga,Ohio,12,12,2,2,,0,0
-95.1406401,29.6246602,6380,Sacred Oak Medical Center,Psychiatric Hospital,11500 Space Center Blvd,Houston,TX,77059,Harris,Texas,20,20,0,0,0.79333335,0,0
,,6381,Hospital Oncológico (AKA Liga Puertorriqueña Contra el Cáncer),Short Term Acute Care Hospital,Ave Americo Miranda,San Juan,PR,919,,,57,57,5,5,0.45282385,0,2
-84.2182901,33.9569296,6382,Lakeview Behavioral Health,Psychiatric Hospital,1 Technology Pkwy S,Norcross,GA,30092,Gwinnett,Georgia,118,90,0,0,,28,0
-74.8849767,40.1809565,6383,Capital Health at Oxford Valley (FKA Forest Health Medical Center - Bucks County),Short Term Acute Care Hospital,280 Middletown Blvd,Langhorne,PA,19047,Bucks,Pennsylvania,,,32,32,,0,0
-75.1269483,40.1526706,6384,Malvern Institute - Willow Grove Addiction Treatment Center,Short Term Acute Care Hospital,240 Fitzwatertown Rd,Willow Grove,PA,19090,Montgomery,Pennsylvania,90,90,16,16,,0,0
-95.085492,30.3419162,6385,Texas Emergency Hospital,Short Term Acute Care Hospital,300 E Crockett St,Cleveland,TX,77327,Liberty,Texas,12,,1,1,,12,0
-84.2095569,40.0429244,6386,Troy Hospital,Short Term Acute Care Hospital,600 W Main St,Troy,OH,45373,Miami,Ohio,,,32,32,,0,1
-115.2071643,36.0322329,6387,Dignity Health St Rose Dominican - Blue Diamond Campus,Short Term Acute Care Hospital,4855 Blue Diamond Rd,Las Vegas,NV,89139,Clark,Nevada,8,,32,32,,8,0
-115.2068518,36.1465902,6388,Dignity Health St Rose Dominican - Sahara Campus,Short Term Acute Care Hospital,4980 W Sahara Ave,Las Vegas,NV,89102,Clark,Nevada,8,8,1,1,,0,0
-115.3075572,36.1158294,6389,Dignity Health St Rose Dominican - West Flamingo Campus,Short Term Acute Care Hospital,9880 W Flamingo Rd,Las Vegas,NV,89147,Clark,Nevada,8,8,1,1,,0,0
-93.232628,30.133906,6390,Archer Institute of Lake Charles Memorial Health System,Short Term Acute Care Hospital,6713 Nelson Rd,Lake Charles,LA,70605,Calcasieu,Louisiana,42,42,7,7,,0,0
-83.032447,39.877049,6391,OhioHealth Grove City Methodist Hospital,Short Term Acute Care Hospital,1375 Stringtown Rd,Grove City,OH,43123,Franklin,Ohio,26,26,5,5,,0,0
-82.8731914,39.9349851,6392,Mount Carmel Behavioral Health,Psychiatric Hospital,4646 Hilton Corporate Dr,Columbus,OH,43232,Franklin,Ohio,80,80,0,0,,0,0
-90.44652,38.6362225,6393,Select Specialty Hospital - Town and Country,Long Term Acute Care Hospital,3015 N Ballas Rd,Saint Louis,MO,63131,St. Louis County,Missouri,38,38,6,6,,0,0
-80.3238322,36.0527258,6394,Novant Health Rehabilitation Hospital,Rehabilitation Hospital,2475 Hillcrest Center Cir,Winston Salem,NC,27103,Forsyth,North Carolina,68,68,0,0,0.5518437,0,0
-110.8555945,32.2400377,6395,Cornerstone Behavioral Health - El Dorado,Psychiatric Hospital,1400 N Wilmot Rd,Tucson,AZ,85712,Pima,Arizona,36,36,0,0,0.78987825,0,0
-90.2759475,38.6536105,6396,Metropolitan St Louis Psychiatric Center,Psychiatric Hospital,5351 Delmar Blvd,Saint Louis,MO,63112,St. Louis City,Missouri,50,50,0,0,0.97780824,0,0
-96.8398,33.1623,6397,Texas Health Hospital Frisco,Short Term Acute Care Hospital,12400 Dallas Pkwy,Frisco,TX,75033,Collin,Texas,63,,32,32,,63,0
-83.6375916,41.53575,6398,Mercy Health - Perrysburg Hospital,Short Term Acute Care Hospital,12623 Eckel Junction Rd,Perrysburg,OH,43551,Wood,Ohio,46,46,8,8,,0,0
-96.8853578,33.0661742,6399,The Colony ER Hospital,Short Term Acute Care Hospital,4780 State Highway 121,The Colony,TX,75056,Denton,Texas,2,15,3,3,,-13,0
-95.5563359,29.711424,6400,Altus Houston Hospital,Short Term Acute Care Hospital,6011 W Sam Houston Pkwy S,Houston,TX,77072,Harris,Texas,10,14,2,2,,-4,0
-81.0894845,32.029986,6401,Memorial Health Dwaine & Cynthia Willett Childrens Hospital of Savannah,Childrens Hospital,4700 Waters Ave,Savannah,GA,31404,Chatham,Georgia,42,42,16,16,,0,8
-86.1537562,39.9801408,6402,Indiana Spine Hospital,Short Term Acute Care Hospital,13219 N Meridian St,Carmel,IN,46032,Hamilton,Indiana,20,20,4,4,,0,0
-93.714678,32.554102,6403,CHRISTUS Bossier Emergency Hospital,Short Term Acute Care Hospital,2531 Viking Dr,Bossier City,LA,71111,Bossier,Louisiana,6,6,1,1,,0,0
-96.098336,29.275296,6404,OakBend Medical Center - Wharton Hospital Campus,Short Term Acute Care Hospital,10141 Hwy 59,Wharton,TX,77488,Wharton,Texas,45,,32,32,,45,0
-72.655358,41.55014,6405,Whiting Forensic Hospital,Short Term Acute Care Hospital,70 Obrien Dr,Middletown,CT,6457,Middlesex,Connecticut,91,91,16,16,,0,0
-104.8918931,39.7225537,6406,Eating Recovery Center - Denver,Psychiatric Hospital,8190 E 1st Ave,Denver,CO,80230,Denver,Colorado,72,24,0,0,,48,0
-96.7926121,33.0141401,6407,Eating Recovery Center - Dallas,Psychiatric Hospital,4716 Alliance Blvd,Plano,TX,75093,Collin,Texas,24,24,0,0,,0,0
-80.221314,27.13162,6408,Coral Shores Behavioral Health,Psychiatric Hospital,5995 Se Community Dr,Stuart,FL,34997,Martin,Florida,80,68,0,0,0.37111202,12,0
-66.0738624,18.3960081,6409,Hospital Industrial,Short Term Acute Care Hospital,Centro Medico de Rio Piedras,San Juan,PR,936,San Juan,Puerto Rico,,,32,32,,0,0
-96.8765024,46.8454537,6410,Sanford Childrens Hospital - Fargo,Childrens Hospital,5225 23rd Ave S,Fargo,ND,58104,Cass,North Dakota,284,284,109,109,,0,0
-87.444855,37.9744699,6411,Deaconess Orthopedic and Neuroscience Hospital,Short Term Acute Care Hospital,4011 Gateway Blvd,Newburgh,IN,47630,Warrick,Indiana,64,64,11,11,,0,0
-97.8200058,30.0770826,6412,Baylor Scott & White - Buda Hospital,Short Term Acute Care Hospital,5330 Overpass Rd,Buda,TX,78610,Hays,Texas,15,,32,32,,15,0
-75.4074171,38.6990883,6413,SUN Behavioral Delaware,Psychiatric Hospital,21655 Biden Ave,Georgetown,DE,19947,Sussex,Delaware,90,90,0,0,0.18433516,0,0
-97.432713,35.355714,6414,Everest Rehabilitation Hospital of OKC,Rehabilitation Hospital,7900 Mid America Blvd,Oklahoma City,OK,73135,Cleveland,Oklahoma,,,0,0,,0,0
,,6415,Doctors Center Hospital Carolina,Short Term Acute Care Hospital,Calle Molinillo,Carolina,PR,988,,,109,109,6,6,0.69440746,0,2
-119.3256,45.845208,6416,Aspen Springs Psychiatric Hospital (AKA Lifeways),Short Term Acute Care Hospital,1212 W Linda Ave,Hermiston,OR,97838,Umatilla,Oregon,16,16,3,3,,0,0
-75.560146,39.155928,6417,PAM Rehabilitation Hospital of Dover,Rehabilitation Hospital,1240 Mckee Rd,Dover,DE,19904,Kent,Delaware,34,34,0,0,0.70373029,0,0
-122.6641624,45.5320349,6418,Unity Center for Behavioral Health,Psychiatric Hospital,1225 Ne 2nd Ave,Portland,OR,97232,Multnomah,Oregon,85,85,0,0,,0,0
-97.395319,27.7894401,6419,PAM Rehabilitation Hospital and LTACH of Corpus Christi,Rehabilitation Hospital,345 S Water St,Corpus Christi,TX,78401,Nueces,Texas,40,19,2,2,0.57560486,21,2
-95.826679,29.740414,6420,Encompass Health Rehabilitation Hospital of Katy,Rehabilitation Hospital,23331 Grand Reserve Dr,Katy,TX,77494,Fort Bend,Texas,40,,0,0,,40,0
-92.423939,35.026069,6421,Conway Behavioral Health Hospital,Psychiatric Hospital,2255 Sturgis Rd,Conway,AR,72034,Faulkner,Arkansas,70,80,0,0,0.50497359,-10,0
-90.5156285,30.0732375,6422,River Place Behavioral Health,Psychiatric Hospital,500 Rue De Sante,La Place,LA,70068,St. John the Baptist,Louisiana,82,82,0,0,0.52222717,0,0
-80.6850467,40.0588459,6423,Acuity Specialty Hospital of Ohio Valley - Wheeling Campus,Short Term Acute Care Hospital,1 Medical Park,Wheeling,WV,26003,Ohio,West Virginia,13,72,13,13,,-59,0
-81.465754,41.244032,6424,Assurance Health Hudson,Psychiatric Hospital,6260 Hudson Crossing Pkwy,Hudson,OH,44236,Summit,Ohio,23,23,0,0,0.40161031,0,0
-122.2424341,40.1746749,6425,Restpadd Psychiatric Health Facility - Red Bluff,Short Term Acute Care Hospital,925 Walnut St,Red Bluff,CA,96080,Tehama,California,16,16,3,3,,0,0
-94.1461076,36.2785567,6426,Everest Rehabilitation Hospital of NWA,Rehabilitation Hospital,4313 S Pleasant Crossing Blvd,Rogers,AR,72758,Benton,Arkansas,36,36,0,0,,0,0
-83.0746183,39.8531974,6427,Mount Carmel Grove City,Short Term Acute Care Hospital,5300 N Meadows Dr,Grove City,OH,43123,Franklin,Ohio,,,32,32,,0,0
-116.4393887,33.8153534,6428,Vibra Rehabilitation Hospital of Rancho Mirage,Rehabilitation Hospital,70077 Ramon Rd,Rancho Mirage,CA,92270,Riverside,California,50,50,0,0,0.28066668,0,0
-93.2495253,30.1904545,6429,Avail Health Lake Charles Hospital,Short Term Acute Care Hospital,3730 Nelson Rd,Lake Charles,LA,70605,Calcasieu,Louisiana,10,,1,1,,10,0
-83.840008,39.443587,6430,Assurance Health Wilmington,Short Term Acute Care Hospital,610 W Main St,Wilmington,OH,45177,Clinton,Ohio,14,14,2,2,,0,0
-94.608807,38.889073,6431,Saint Lukes Community Hospital - Leawood,Short Term Acute Care Hospital,13200 State Line Rd,Leawood,KS,66209,Johnson,Kansas,8,8,1,1,,0,1
-112.0792433,41.0753108,6432,ViewPoint Center,Short Term Acute Care Hospital,2732 W 2700 S,Syracuse,UT,84075,Davis,Utah,26,,4,4,,26,0
-86.0751044,39.7883649,6433,NeuroDiagnostic Institute and Advanced Treatment Center,Short Term Acute Care Hospital,5435 E 16th St,Indianapolis,IN,46218,Marion,Indiana,159,159,28,28,,0,0
-115.2233275,36.1214394,6434,Sana Behavioral Health,Psychiatric Hospital,5975 W Twain Ave,Las Vegas,NV,89103,Clark,Nevada,19,19,0,0,0.47969925,0,0
-86.122842,41.735092,6435,Beacon Granger Hospital,Short Term Acute Care Hospital,3220 Beacon Pkwy,Granger,IN,46530,St. Joseph,Indiana,,,32,32,,0,0
-90.250274,30.026644,6436,Perimeter Behavioral Hospital of New Orleans (FKA Lake Pines Hospital),Psychiatric Hospital,3639 Loyola Dr,Kenner,LA,70065,Jefferson,Louisiana,36,36,0,0,0.72870368,0,0
-94.6699882,38.9037578,6437,Saint Lukes Rehabilitation Institute,Rehabilitation Hospital,12300 Metcalf Ave,Overland Park,KS,66213,Johnson,Kansas,,,0,0,,0,0
-74.42231,40.758315,6438,Atlantic Rehabilitation Institute,Rehabilitation Hospital,4 Giralda Farms,Madison,NJ,7940,Morris,New Jersey,38,,0,0,,38,0
-71.5810819,42.2832105,6439,Westborough Behavioral Healthcare Hospital,Psychiatric Hospital,300 Friberg Pkwy,Westborough,MA,1581,Worcester,Massachusetts,152,152,0,0,,0,0
-84.3310453,33.9241895,6440,Veritas Collaborative - Child Adolescent & Young Adult Hospital Atlanta,Short Term Acute Care Hospital,41 Perimeter Ctr E,Dunwoody,GA,30346,DeKalb,Georgia,50,50,9,9,,0,0
-90.1530135,29.962809,6441,Ochsner Rehabilitation Hospital (AKA Ochsner West Campus),Rehabilitation Hospital,2614 Jefferson Hwy,Jefferson,LA,70121,Jefferson,Louisiana,56,56,0,0,0.61658657,0,0
,,6442,CIMA Mennonite Hospital,Short Term Acute Care Hospital,Calle Sargento Gerardo Santiago Interior 15 Carr 14,Comerio,PR,782,,,,,32,32,,0,0
-95.405986,30.125584,6443,The Woodlands Specialty Hospital,Short Term Acute Care Hospital,25440 Interstate 45,The Woodlands,TX,77386,Montgomery,Texas,6,,1,1,,6,0
-97.89161,30.374182,6444,Family Emergency Hospital at Lake Travis,Short Term Acute Care Hospital,5012 Ranch Rd 620 N,Austin,TX,78732,Travis,Texas,4,,1,1,,4,0
-84.2951171,39.3312446,6445,Cincinnati Childrens Hospital at the Lindner Center of Hope,Childrens Hospital,4075 Old Western Row Rd,Mason,OH,45040,Warren,Ohio,16,16,6,6,,0,0
-97.045477,47.877237,6446,Altru Specialty Center,Short Term Acute Care Hospital,4500 S Washington St,Grand Forks,ND,58201,Grand Forks,North Dakota,40,45,8,8,,-5,0
-71.5461524,42.8001909,6447,Northeast Rehabilitation Hospital - SNHMC Nashua,Rehabilitation Hospital,29 Northwest Blvd,Nashua,NH,3063,Hillsborough,New Hampshire,20,20,0,0,,0,0
-71.435708,42.983061,6448,Northeast Rehabilitation Hospital - Manchester,Rehabilitation Hospital,1 Elliot Way,Manchester,NH,3103,Hillsborough,New Hampshire,15,15,0,0,,0,0
-82.4897756,27.9916596,6449,St Josephs Hospital Behavioral Health Center,Psychiatric Hospital,4918 N Habana Ave,Tampa,FL,33614,Hillsborough,Florida,60,60,0,0,,0,0
-82.453019,28.186881,6450,Morton Plant North Bay Hospital Recovery Center,Short Term Acute Care Hospital,21808 State Road 54,Lutz,FL,33549,Pasco,Florida,72,72,13,13,,0,0
-111.7522435,33.2871651,6451,Mercy Gilbert Pediatric Inpatient Unit,Childrens Hospital,3555 S Val Vista Dr,Gilbert,AZ,85297,Maricopa,Arizona,22,22,8,8,,0,0
-75.0735712,39.7896103,6452,Northbrook Behavioral Health Hospital,Psychiatric Hospital,425 Woodbury Turnersville Rd,Blackwood,NJ,8012,Camden,New Jersey,158,150,0,0,0.90768164,8,0
-75.8677,41.2565,6453,PAM Specialty Hospital of Wilkes-Barre,Long Term Acute Care Hospital,575 N River St,Wilkes Barre,PA,18764,Luzerne,Pennsylvania,36,36,6,6,0.51613396,0,2
-70.7994728,43.0852853,6454,Northeast Rehabilitation Hospital - Portsmouth,Rehabilitation Hospital,105 Corporate Dr,Portsmouth,NH,3801,Rockingham,New Hampshire,33,20,0,0,,13,0
-97.16916,33.075496,6455,Wise Health Surgical Hospital at Argyle,Short Term Acute Care Hospital,7218 Crawford Rd,Argyle,TX,76226,Denton,Texas,12,12,2,2,,0,0
-87.8360955,41.8576097,6456,Ronald McDonald Childrens Hospital,Childrens Hospital,2160 S 1st Ave,Maywood,IL,60153,Cook,Illinois,98,98,38,38,,0,0
-111.059405,32.403552,6457,Carondelet Marana Hospital,Short Term Acute Care Hospital,5620 W Cortaro Farms Rd,Tucson,AZ,85742,Pima,Arizona,8,,32,32,,8,0
-84.2718279,39.8559483,6458,Miami Valley Hospital North,Short Term Acute Care Hospital,9000 N Main St,Englewood,OH,45415,Montgomery,Ohio,46,46,8,8,,0,0
-86.0755363,39.6282062,6459,Community Rehabilitation Hospital South,Rehabilitation Hospital,607 Greenwood Springs Dr,Greenwood,IN,46143,Johnson,Indiana,44,44,0,0,0.28614718,0,0
-97.5994803,35.606813,6460,AMG Specialty Hospital - Mercy,Short Term Acute Care Hospital,4300 W Memorial Rd,Oklahoma City,OK,73120,Oklahoma,Oklahoma,18,18,3,3,,0,0
-101.9658,33.6068,6461,South Plains Rehabilitation Hospital,Rehabilitation Hospital,5406 Colgate Street,Lubbock,TX,79416,Lubbock,Texas,40,,0,0,,40,0
-89.0982884,30.4467954,6462,Gulfport Behavioral Health System,Psychiatric Hospital,11150 Highway 49,Gulfport,MS,39503,Harrison,Mississippi,109,109,0,0,0.53384656,0,0
-95.437824,31.321827,6463,Crockett Medical Center,Critical Access Hospital,1100 E Loop 304,Crockett,TX,75835,Houston,Texas,25,25,4,4,0.059565216,0,1
-84.558662,42.984674,6464,Cedar Creek Hospital,Psychiatric Hospital,101 W Townsend Rd,Saint Johns,MI,48879,Clinton,Michigan,41,41,0,0,0.78102237,0,0
-95.5250683,29.7852486,6465,Trinity Hospital,Short Term Acute Care Hospital,9430 Katy Fwy,Houston,TX,77055,Harris,Texas,56,,32,32,,56,0
-96.164812,43.415118,6466,Avera Merrill Pioneer Hospital,Critical Access Hospital,1100 S 10th Ave,Rock Rapids,IA,51246,Lyon,Iowa,25,11,2,2,0.11130952,14,0
-97.6498552,30.563719,6467,PAM Rehabilitation Hospital of Round Rock,Rehabilitation Hospital,351 Seton Pkwy,Round Rock,TX,78665,Williamson,Texas,40,,0,0,,40,0
-94.8237534,39.1291847,6468,Saint Lukes Community Hospital - Kansas City,Short Term Acute Care Hospital,10544 Parallel Pkwy,Kansas City,KS,66109,Wyandotte,Kansas,,,32,32,,0,0
-94.7600984,38.8843775,6469,Saint Lukes Community Hospital - Olathe,Short Term Acute Care Hospital,13405 S Blackbob Rd,Olathe,KS,66062,Johnson,Kansas,,,32,32,,0,0
-94.6695893,38.99348,6470,Saint Lukes Community Hospital - North Overland Park,Short Term Acute Care Hospital,7246 W 75th St,Overland Park,KS,66204,Johnson,Kansas,,,32,32,,0,0
-94.6401411,39.0250585,6471,Saint Lukes Community Hospital - Roeland Park,Short Term Acute Care Hospital,4720 Johnson Dr,Roeland Park,KS,66205,Johnson,Kansas,8,8,1,1,,0,0
-94.742482,39.014792,6472,Saint Lukes Community Hospital - Shawnee,Short Term Acute Care Hospital,14950 W 67th St,Shawnee,KS,66216,Johnson,Kansas,,,32,32,,0,0
-94.674156,38.84006,6473,Saint Lukes Community Hospital - South Overland Park,Short Term Acute Care Hospital,7651 W 159th St,Overland Park,KS,66223,Johnson,Kansas,,,32,32,,0,0
-95.254746,30.00419,6474,Townsen Memorial Hospital,Short Term Acute Care Hospital,1475 Fm 1960 Bypass Rd E,Humble,TX,77338,Harris,Texas,5,,32,32,,5,0
-93.3546619,45.1253107,6475,PrairieCare Brooklyn Park,Short Term Acute Care Hospital,9400 Zane Ave N,Brooklyn Park,MN,55443,Hennepin,Minnesota,50,50,9,9,,0,0
-122.422312,37.785978,6476,California Pacific Medical Center - Van Ness Campus,Short Term Acute Care Hospital,1101 Van Ness Ave,San Francisco,CA,94109,San Francisco,California,274,274,44,44,0.52795821,0,8
-77.546679,39.144544,6477,North Spring Behavioral Healthcare (AKA North Spring Acute Hospital),Psychiatric Hospital,42009 Victory Ln,Leesburg,VA,20176,Loudoun,Virginia,100,100,0,0,,0,0
-117.414111,47.6517723,6478,Inland Northwest Behavioral Health,Psychiatric Hospital,104 W 5th Ave,Spokane,WA,99204,Spokane,Washington,100,100,0,0,0.20990099,0,0
-111.83148,33.265842,6479,Red Tail Hawk Health Center (AKA Haupal Health Center),Short Term Acute Care Hospital,3042 W Queen Creek Rd,Chandler,AZ,85286,Maricopa,Arizona,,,32,32,,0,0
-111.88212,33.260978,6480,Phoenix ER & Medical Hospital,Short Term Acute Care Hospital,3050 S Dobson Rd,Chandler,AZ,85248,Maricopa,Arizona,3,,32,32,,3,0
-149.8097511,61.2055798,6481,Chris Kyle Patriots Hospital,Short Term Acute Care Hospital,1650 Bragaw St,Anchorage,AK,99508,Anchorage,Alaska,36,56,10,10,,-20,0
-97.5912617,30.4514651,6482,Baylor Scott & White Medical Center - Pflugerville (AKA Pflugerville Medical Center),Short Term Acute Care Hospital,2600 E Pflugerville Pkwy,Pflugerville,TX,78660,Travis,Texas,25,25,3,3,0.13127413,0,2
-82.414901,34.819517,6483,Roger C Peace Rehabilitation Hospital,Rehabilitation Hospital,701 Grove Rd,Greenville,SC,29605,Greenville,South Carolina,864,53,0,0,,811,0
-92.0704188,32.5788236,6484,Allegiance Behavioral Center of Monroe,Psychiatric Hospital,3421 Medical Park Dr,Monroe,LA,71203,Ouachita,Louisiana,,,0,0,,0,0
-95.1700085,29.6508561,6485,Assurance Health Pasadena,Short Term Acute Care Hospital,4001 Preston Ave,Pasadena,TX,77505,Harris,Texas,23,23,4,4,,0,0
-81.313125,28.2600077,6486,The Blackberry Center,Psychiatric Hospital,91 Beehive Cir,Saint Cloud,FL,34769,Osceola,Florida,64,64,0,0,0.29574376,0,0
-97.2530616,32.9220837,6487,Everest Rehabilitation Hospital of Keller,Rehabilitation Hospital,955 S Main St,Keller,TX,76248,Tarrant,Texas,,,0,0,,0,0
-98.036064,37.16661,6488,Patterson Health Center,Critical Access Hospital,485 N KS-2,Anthony,KS,67003,Harper,Kansas,12,25,4,4,0.46323287,-13,0
-86.995318,35.656214,6489,Pinewood Springs,Psychiatric Hospital,1001 N James Campbell Blvd,Columbia,TN,38401,Maury,Tennessee,,,0,0,,0,0
-86.1338471,40.043799,6490,Riverview Health Westfield Hospital,Short Term Acute Care Hospital,17600 Shamrock Blvd,Westfield,IN,46074,Hamilton,Indiana,20,20,4,4,,0,0
-96.1665779,33.5847774,6491,VA North Texas Health Care System - Sam Rayburn Memorial Veterans Center,VA Hospital,1201 E 9th St,Bonham,TX,75418,Fannin,Texas,292,292,0,0,,0,0
-76.5961742,39.3361715,6492,VA Maryland Health Care System - Loch Raven VA Medical Center,VA Hospital,3901 The Alameda,Baltimore,MD,21218,Baltimore City,Maryland,120,120,0,0,,0,0
-112.094124,43.428235,6493,Idaho Falls Community Hospital,Short Term Acute Care Hospital,2327 Coronado St,Idaho Falls,ID,83404,Bonneville,Idaho,88,,32,32,,88,0
-93.272171,37.248592,6494,Perimeter Behavioral Hospital of Springfield (FKA Springfield Behavioral Hospital),Psychiatric Hospital,2828 N National Ave,Springfield,MO,65803,Greene,Missouri,32,32,0,0,,0,0
-79.547947,40.348508,6495,AHN Hempfield Neighborhood Hospital,Short Term Acute Care Hospital,6321 Route 30,Greensburg,PA,15601,Westmoreland,Pennsylvania,,,32,32,,0,0
-79.9841788,40.3757173,6496,AHN Brentwood Neighborhood Hospital,Short Term Acute Care Hospital,3290 Saw Mill Run Blvd,Brentwood,PA,15227,Allegheny,Pennsylvania,,,0,0,,0,
-122.458663,37.763246,6497,UCSF Betty Irene Moore Womens Hospital and UCSF Bakar Cancer Hospital,Short Term Acute Care Hospital,1855 4th St,San Francisco,CA,94143,San Francisco,California,70,70,12,12,,0,0
-85.271056,35.025174,6498,Erlanger Behavioral Health Hospital,Psychiatric Hospital,804 N Holtzclaw Ave,Chattanooga,TN,37404,Hamilton,Tennessee,88,88,0,0,0.33003598,0,0
-95.9387434,36.1287574,6499,Tulsa Center for Behavioral Health,Psychiatric Hospital,2323 S Harvard Ave,Tulsa,OK,74114,Tulsa,Oklahoma,56,56,0,0,0.89797443,0,0
-116.3589492,43.5863289,6500,Cottonwood Creek Behavioral Hospital,Psychiatric Hospital,2131 S Bonito Way,Meridian,ID,83642,Ada,Idaho,78,72,0,0,,6,0
-81.4990929,41.4649079,6501,Beachwood Medical Center,Short Term Acute Care Hospital,25501 Chagrin Blvd,Beachwood,OH,44122,Cuyahoga,Ohio,24,24,4,4,,0,0
-111.634658,33.321412,6502,Arizona General Hospital - Mesa,Short Term Acute Care Hospital,9130 E Elliot Rd,Mesa,AZ,85212,Maricopa,Arizona,50,50,9,9,,0,2
-111.71918,33.397343,6503,Abrazo Mesa Hospital,Short Term Acute Care Hospital,5750 E Baseline Rd,Mesa,AZ,85206,Maricopa,Arizona,8,,32,32,,8,0
-87.987984,41.5449007,6504,Silver Oaks Behavioral Hospital,Psychiatric Hospital,1004 Pawlak Pkwy,New Lenox,IL,60451,Will,Illinois,100,100,0,0,,0,0
-80.017329,40.565404,6505,AHN McCandless Neighborhood Hospital,Short Term Acute Care Hospital,8950 Duncan Ave,Pittsburgh,PA,15237,Allegheny,Pennsylvania,10,10,0,0,,0,
